Bioregion,Year,Type,Area_ha,Binary
Jarrah Forest,1954,PB,26.938,PB
Swan Coastal Plain,1954,PB,15.26,PB
Swan Coastal Plain,1954,PB,1.217,PB
Swan Coastal Plain,1954,PB,138.05,PB
Jarrah Forest,1954,PB,1.059,PB
Swan Coastal Plain,1954,PB,6.451,PB
Swan Coastal Plain,1954,PB,3.655,PB
Swan Coastal Plain,1954,PB,63.65,PB
Swan Coastal Plain,1954,PB,73.135,PB
Jarrah Forest,1954,PB,81.92,PB
Swan Coastal Plain,1954,PB,216.261,PB
Jarrah Forest,1954,PB,107.412,PB
Jarrah Forest,1954,PB,108.833,PB
Swan Coastal Plain,1954,PB,70.938,PB
Jarrah Forest,1954,PB,483.872,PB
Jarrah Forest,1954,PB,93.106,PB
Jarrah Forest,1954,PB,1054.576,PB
Jarrah Forest,1954,PB,685.507,PB
Jarrah Forest,1954,PB,102.475,PB
Jarrah Forest,1954,PB,40.657,PB
Jarrah Forest,1954,PB,660.003,PB
Jarrah Forest,1954,PB,256.127,PB
Jarrah Forest,1954,PB,1024.421,PB
Swan Coastal Plain,1954,PB,181.978,PB
Jarrah Forest,1954,PB,10.599,PB
Jarrah Forest,1954,PB,7.465,PB
Jarrah Forest,1954,PB,184.57,PB
Jarrah Forest,1954,PB,160.597,PB
Jarrah Forest,1954,PB,101.47,PB
Jarrah Forest,1954,PB,26.093,PB
Jarrah Forest,1954,PB,151.679,PB
Jarrah Forest,1954,PB,464.365,PB
Jarrah Forest,1954,PB,471.79,PB
Jarrah Forest,1954,PB,1005.002,PB
Jarrah Forest,1954,PB,17.574,PB
Jarrah Forest,1954,PB,68.833,PB
Jarrah Forest,1954,PB,17.072,PB
Swan Coastal Plain,1954,PB,1.539,PB
Jarrah Forest,1954,PB,3303.168,PB
Jarrah Forest,1954,PB,147.578,PB
Jarrah Forest,1954,PB,343.435,PB
Jarrah Forest,1954,PB,10.568,PB
Jarrah Forest,1954,PB,34.649,PB
Jarrah Forest,1954,PB,85.915,PB
Swan Coastal Plain,1954,PB,3.141,PB
Jarrah Forest,1954,PB,85.156,PB
Jarrah Forest,1954,PB,1678.215,PB
Jarrah Forest,1954,PB,32.019,PB
Jarrah Forest,1954,PB,36.493,PB
Jarrah Forest,1954,PB,76.504,PB
Jarrah Forest,1954,PB,122.448,PB
Jarrah Forest,1954,PB,50.841,PB
Jarrah Forest,1954,PB,218.182,PB
Jarrah Forest,1954,PB,84.176,PB
Jarrah Forest,1954,PB,193.416,PB
Jarrah Forest,1954,PB,48.521,PB
Jarrah Forest,1954,PB,23.988,PB
Jarrah Forest,1954,PB,143.091,PB
Jarrah Forest,1954,PB,242.114,PB
Jarrah Forest,1954,PB,206.044,PB
Warren,1954,PB,260.05,PB
Jarrah Forest,1954,PB,8.461,PB
Jarrah Forest,1954,PB,10.899,PB
Jarrah Forest,1954,PB,18.726,PB
Jarrah Forest,1954,PB,95.589,PB
Jarrah Forest,1954,PB,2117.212,PB
Jarrah Forest,1954,PB,59.526,PB
Jarrah Forest,1954,PB,38.985,PB
Jarrah Forest,1954,PB,336.988,PB
Jarrah Forest,1954,PB,326.71,PB
Jarrah Forest,1954,PB,83.167,PB
Jarrah Forest,1954,PB,401.952,PB
Jarrah Forest,1954,PB,113.376,PB
Jarrah Forest,1954,PB,542.065,PB
Jarrah Forest,1954,PB,101.544,PB
Jarrah Forest,1954,PB,2952.194,PB
Jarrah Forest,1954,PB,42.819,PB
Jarrah Forest,1954,PB,160.2,PB
Jarrah Forest,1954,PB,94.937,PB
Jarrah Forest,1954,PB,23.416,PB
Jarrah Forest,1954,PB,81.779,PB
Jarrah Forest,1954,PB,126.758,PB
Jarrah Forest,1954,PB,540.463,PB
Jarrah Forest,1954,PB,161.255,PB
Jarrah Forest,1954,PB,171.9,PB
Jarrah Forest,1954,PB,55.842,PB
Jarrah Forest,1954,PB,38.964,PB
Jarrah Forest,1954,PB,87.593,PB
Jarrah Forest,1954,PB,114.287,PB
Jarrah Forest,1954,PB,81.673,PB
Jarrah Forest,1954,PB,243.884,PB
Jarrah Forest,1954,PB,97.435,PB
Jarrah Forest,1954,PB,9.068,PB
Jarrah Forest,1954,PB,417.774,PB
Jarrah Forest,1954,PB,25.912,PB
Jarrah Forest,1954,PB,30.162,PB
Jarrah Forest,1954,PB,88.923,PB
Jarrah Forest,1954,PB,22.028,PB
Jarrah Forest,1954,PB,42.248,PB
Jarrah Forest,1954,PB,10.198,PB
Jarrah Forest,1954,PB,21.368,PB
Jarrah Forest,1954,PB,1025.793,PB
Jarrah Forest,1954,PB,56.577,PB
Jarrah Forest,1954,PB,72.151,PB
Jarrah Forest,1954,PB,1190.428,PB
Jarrah Forest,1954,PB,37.563,PB
Jarrah Forest,1954,PB,175.359,PB
Jarrah Forest,1954,PB,259.1,PB
Jarrah Forest,1954,PB,171.509,PB
Jarrah Forest,1954,PB,442.017,PB
Jarrah Forest,1954,PB,147.698,PB
Jarrah Forest,1954,PB,201.506,PB
Jarrah Forest,1954,PB,64.226,PB
Jarrah Forest,1954,PB,9.509,PB
Jarrah Forest,1954,PB,161.67,PB
Jarrah Forest,1954,PB,387.604,PB
Jarrah Forest,1954,PB,65.753,PB
Jarrah Forest,1954,PB,386.084,PB
Jarrah Forest,1954,PB,94.056,PB
Jarrah Forest,1954,PB,33.838,PB
Jarrah Forest,1954,PB,442.002,PB
Jarrah Forest,1954,PB,76.501,PB
Jarrah Forest,1954,PB,855.508,PB
Jarrah Forest,1954,PB,482.365,PB
Jarrah Forest,1954,PB,125.088,PB
Jarrah Forest,1954,PB,67,PB
Jarrah Forest,1954,PB,70.404,PB
Jarrah Forest,1954,PB,221.105,PB
Jarrah Forest,1954,PB,218.39,PB
Jarrah Forest,1954,PB,72.507,PB
Jarrah Forest,1954,PB,50.043,PB
Jarrah Forest,1954,PB,331.166,PB
Jarrah Forest,1954,PB,83.893,PB
Jarrah Forest,1954,PB,8.539,PB
Jarrah Forest,1954,PB,135.12,PB
Jarrah Forest,1954,PB,191.22,PB
Jarrah Forest,1954,PB,52.687,PB
Jarrah Forest,1954,PB,233.196,PB
Warren,1954,999,79.572,WF
Jarrah Forest,1954,PB,431.504,PB
Jarrah Forest,1954,PB,41.631,PB
Jarrah Forest,1954,PB,15.162,PB
Jarrah Forest,1954,PB,178.938,PB
Jarrah Forest,1954,PB,492.115,PB
Jarrah Forest,1954,PB,888.775,PB
Jarrah Forest,1954,PB,47.945,PB
Jarrah Forest,1954,PB,331.62,PB
Jarrah Forest,1954,PB,133.304,PB
Jarrah Forest,1954,PB,2.73,PB
Jarrah Forest,1954,PB,5.628,PB
Jarrah Forest,1954,PB,730.848,PB
Jarrah Forest,1954,PB,95.72,PB
Jarrah Forest,1954,PB,45.068,PB
Jarrah Forest,1954,PB,3.235,PB
Jarrah Forest,1954,PB,10.749,PB
Jarrah Forest,1954,PB,3.014,PB
Jarrah Forest,1954,PB,329.355,PB
Jarrah Forest,1954,PB,10.594,PB
Jarrah Forest,1954,PB,82.56,PB
Jarrah Forest,1954,PB,78.996,PB
Jarrah Forest,1954,PB,5.843,PB
Jarrah Forest,1954,PB,383.957,PB
Jarrah Forest,1954,PB,15.807,PB
Jarrah Forest,1954,PB,32.031,PB
Jarrah Forest,1954,PB,61.78,PB
Jarrah Forest,1954,PB,3.295,PB
Jarrah Forest,1954,PB,592.065,PB
Jarrah Forest,1954,PB,78.989,PB
Jarrah Forest,1954,PB,31.818,PB
Jarrah Forest,1954,PB,194.105,PB
Jarrah Forest,1954,PB,229.621,PB
Jarrah Forest,1954,PB,1056.869,PB
Jarrah Forest,1954,PB,206.654,PB
Jarrah Forest,1954,999,295.466,WF
Jarrah Forest,1954,PB,184.322,PB
Jarrah Forest,1954,PB,810.999,PB
Jarrah Forest,1954,PB,1042.416,PB
Jarrah Forest,1954,PB,155.55,PB
Jarrah Forest,1954,PB,25.327,PB
Jarrah Forest,1954,PB,13.533,PB
Jarrah Forest,1954,PB,5.177,PB
Jarrah Forest,1954,PB,35.451,PB
Jarrah Forest,1954,PB,2.462,PB
Jarrah Forest,1954,PB,125.695,PB
Jarrah Forest,1954,PB,150.422,PB
Jarrah Forest,1954,PB,322.391,PB
Jarrah Forest,1954,PB,343.206,PB
Jarrah Forest,1954,PB,53.477,PB
Jarrah Forest,1954,PB,164.533,PB
Warren,1954,PB,72.236,PB
Jarrah Forest,1954,PB,77.618,PB
Jarrah Forest,1954,PB,312.684,PB
Jarrah Forest,1954,PB,226.652,PB
Jarrah Forest,1954,PB,1050.87,PB
Jarrah Forest,1954,PB,94.81,PB
Jarrah Forest,1954,PB,82.509,PB
Jarrah Forest,1954,PB,836.129,PB
Jarrah Forest,1954,PB,53.93,PB
Jarrah Forest,1954,PB,143.592,PB
Jarrah Forest,1954,PB,214.18,PB
Jarrah Forest,1954,PB,34.482,PB
Jarrah Forest,1954,PB,135.318,PB
Jarrah Forest,1954,PB,30.625,PB
Jarrah Forest,1954,PB,101.04,PB
Jarrah Forest,1954,PB,102.268,PB
Jarrah Forest,1954,PB,24.612,PB
Jarrah Forest,1954,PB,434.291,PB
Jarrah Forest,1954,PB,44.422,PB
Jarrah Forest,1954,PB,1244.506,PB
Jarrah Forest,1954,PB,154.246,PB
Jarrah Forest,1954,PB,51.812,PB
Jarrah Forest,1954,PB,252.651,PB
Jarrah Forest,1954,PB,81.62,PB
Jarrah Forest,1954,PB,191.303,PB
Jarrah Forest,1954,PB,1513.646,PB
Jarrah Forest,1954,PB,218.239,PB
Jarrah Forest,1954,PB,495.575,PB
Jarrah Forest,1954,PB,146.1,PB
Jarrah Forest,1954,PB,30.066,PB
Jarrah Forest,1954,PB,2025.888,PB
Jarrah Forest,1954,PB,234.815,PB
Swan Coastal Plain,1954,999,1.539,WF
Jarrah Forest,1954,PB,21.654,PB
Jarrah Forest,1954,PB,114.673,PB
Jarrah Forest,1954,PB,361.028,PB
Jarrah Forest,1954,PB,248.458,PB
Jarrah Forest,1954,PB,119.609,PB
Jarrah Forest,1954,PB,3371.966,PB
Jarrah Forest,1954,PB,3210.659,PB
Jarrah Forest,1954,999,337.42,WF
Jarrah Forest,1954,PB,235.806,PB
Jarrah Forest,1954,PB,462.163,PB
Jarrah Forest,1954,PB,32.085,PB
Jarrah Forest,1954,PB,435.213,PB
Jarrah Forest,1954,PB,259.051,PB
Jarrah Forest,1954,PB,37.223,PB
Jarrah Forest,1954,PB,29.005,PB
Jarrah Forest,1954,PB,18.176,PB
Jarrah Forest,1954,PB,13.509,PB
Jarrah Forest,1954,PB,17.891,PB
Jarrah Forest,1954,PB,92.915,PB
Jarrah Forest,1954,PB,141.727,PB
Jarrah Forest,1954,PB,241.567,PB
Jarrah Forest,1954,PB,34.82,PB
Jarrah Forest,1954,PB,462.514,PB
Jarrah Forest,1954,PB,53.279,PB
Jarrah Forest,1954,PB,27.366,PB
Jarrah Forest,1954,PB,43.325,PB
Swan Coastal Plain,1954,PB,348.927,PB
Swan Coastal Plain,1954,PB,72.493,PB
Swan Coastal Plain,1954,PB,59.872,PB
Jarrah Forest,1954,PB,470.379,PB
Jarrah Forest,1954,PB,201.543,PB
Jarrah Forest,1954,PB,872.09,PB
Jarrah Forest,1954,PB,84.387,PB
Jarrah Forest,1954,PB,43.431,PB
Jarrah Forest,1954,PB,171.905,PB
Jarrah Forest,1954,PB,174.622,PB
Jarrah Forest,1954,PB,11.587,PB
Jarrah Forest,1954,PB,27.498,PB
Jarrah Forest,1954,PB,27.549,PB
Swan Coastal Plain,1954,PL,2.671,PB
Swan Coastal Plain,1954,PL,1.661,PB
Swan Coastal Plain,1954,PL,0.41,PB
Swan Coastal Plain,1954,PL,4.468,PB
Swan Coastal Plain,1954,PL,0.064,PB
Jarrah Forest,1955,PB,552.895,PB
Jarrah Forest,1955,PB,13.259,PB
Jarrah Forest,1955,WF,2.277,WF
Jarrah Forest,1955,PB,5.584,PB
Warren,1955,PB,68.855,PB
Warren,1955,PB,31.105,PB
Warren,1955,PB,13.421,PB
Jarrah Forest,1955,PB,79.418,PB
Warren,1955,999,69.039,WF
Jarrah Forest,1955,999,18.777,WF
Warren,1955,999,60.34,WF
Jarrah Forest,1955,999,153.898,WF
Warren,1955,999,148.098,WF
Jarrah Forest,1955,PB,15.347,PB
Warren,1955,PB,74.781,PB
Warren,1955,PB,31.735,PB
Swan Coastal Plain,1955,PB,6.427,PB
Jarrah Forest,1955,PB,12.97,PB
Jarrah Forest,1955,PB,82.532,PB
Jarrah Forest,1955,PB,5.44,PB
Swan Coastal Plain,1955,PB,11.204,PB
Jarrah Forest,1955,WF,4.442,WF
Jarrah Forest,1955,WF,1190.974,WF
Jarrah Forest,1955,PB,293.364,PB
Jarrah Forest,1955,WF,2.282,WF
Jarrah Forest,1955,WF,2.843,WF
Jarrah Forest,1955,WF,1.824,WF
Jarrah Forest,1955,WF,42.335,WF
Jarrah Forest,1955,WF,3.078,WF
Jarrah Forest,1955,WF,1.226,WF
Jarrah Forest,1955,PB,17.484,PB
Jarrah Forest,1955,PB,34.245,PB
Jarrah Forest,1955,PB,140.844,PB
Jarrah Forest,1955,PB,24.86,PB
Jarrah Forest,1955,PB,110.247,PB
Jarrah Forest,1955,PB,148.204,PB
Jarrah Forest,1955,PB,137.521,PB
Jarrah Forest,1955,PB,308.566,PB
Jarrah Forest,1955,PB,257.793,PB
Jarrah Forest,1955,PB,415.78,PB
Jarrah Forest,1955,PB,29.529,PB
Jarrah Forest,1955,WF,2.024,WF
Jarrah Forest,1955,PB,188.958,PB
Jarrah Forest,1955,WF,1.686,WF
Jarrah Forest,1955,PB,23.029,PB
Jarrah Forest,1955,PB,31.715,PB
Jarrah Forest,1955,PB,229.13,PB
Jarrah Forest,1955,PB,246.52,PB
Jarrah Forest,1955,PB,1199.226,PB
Jarrah Forest,1955,PB,46.048,PB
Jarrah Forest,1955,PB,134.754,PB
Jarrah Forest,1955,PB,223.685,PB
Jarrah Forest,1955,WF,223.771,WF
Jarrah Forest,1955,PB,109.029,PB
Jarrah Forest,1955,PB,223.748,PB
Jarrah Forest,1955,PB,105.282,PB
Jarrah Forest,1955,PB,184.066,PB
Jarrah Forest,1955,PB,37.549,PB
Jarrah Forest,1955,PB,314.026,PB
Jarrah Forest,1955,PB,31.466,PB
Jarrah Forest,1955,PB,143.163,PB
Jarrah Forest,1955,PB,216.171,PB
Jarrah Forest,1955,PB,130.503,PB
Jarrah Forest,1955,PB,452.234,PB
Jarrah Forest,1955,PB,177.057,PB
Jarrah Forest,1955,PB,481.385,PB
Jarrah Forest,1955,WF,11212.223,WF
Jarrah Forest,1955,PB,77.991,PB
Jarrah Forest,1955,PB,897.297,PB
Jarrah Forest,1955,PB,93.994,PB
Jarrah Forest,1955,PB,117.05,PB
Jarrah Forest,1955,PB,352.97,PB
Jarrah Forest,1955,PB,65.791,PB
Jarrah Forest,1955,WF,928.01,WF
Jarrah Forest,1955,WF,110.328,WF
Jarrah Forest,1955,WF,943.548,WF
Jarrah Forest,1955,WF,3.702,WF
Jarrah Forest,1955,WF,2.431,WF
Jarrah Forest,1955,WF,1.968,WF
Jarrah Forest,1955,PB,537.305,PB
Jarrah Forest,1955,PB,148.578,PB
Jarrah Forest,1955,PB,216.163,PB
Jarrah Forest,1955,PB,80.133,PB
Jarrah Forest,1955,WF,1.332,WF
Jarrah Forest,1955,PB,148.239,PB
Jarrah Forest,1955,PB,145.996,PB
Jarrah Forest,1955,PB,727.624,PB
Jarrah Forest,1955,PB,835.438,PB
Jarrah Forest,1955,PB,79.419,PB
Jarrah Forest,1955,WF,2.405,WF
Jarrah Forest,1955,PB,251.794,PB
Jarrah Forest,1955,PB,69.093,PB
Jarrah Forest,1955,PB,32.198,PB
Jarrah Forest,1955,WF,4.605,WF
Warren,1955,WF,398.044,WF
Jarrah Forest,1955,PB,159.518,PB
Jarrah Forest,1955,WF,2.897,WF
Jarrah Forest,1955,PB,636.93,PB
Jarrah Forest,1955,PB,173.629,PB
Jarrah Forest,1955,PB,519.138,PB
Jarrah Forest,1955,PB,169.051,PB
Jarrah Forest,1955,PB,343.766,PB
Jarrah Forest,1955,PB,161.737,PB
Jarrah Forest,1955,PB,16.887,PB
Jarrah Forest,1955,PB,251.673,PB
Jarrah Forest,1955,PB,132.055,PB
Warren,1955,WF,485.301,WF
Jarrah Forest,1955,PB,276.26,PB
Jarrah Forest,1955,PB,170.102,PB
Jarrah Forest,1955,PB,84.03,PB
Jarrah Forest,1955,WF,96.157,WF
Jarrah Forest,1955,WF,2.988,WF
Jarrah Forest,1955,PB,89.218,PB
Jarrah Forest,1955,PB,91.604,PB
Jarrah Forest,1955,PB,29.687,PB
Jarrah Forest,1955,PB,13.017,PB
Jarrah Forest,1955,PB,24.153,PB
Jarrah Forest,1955,PB,21.039,PB
Jarrah Forest,1955,PB,770.531,PB
Jarrah Forest,1955,PB,1115.352,PB
Jarrah Forest,1955,PB,31.308,PB
Jarrah Forest,1955,WF,2.886,WF
Jarrah Forest,1955,PB,172.207,PB
Jarrah Forest,1955,WF,1.543,WF
Jarrah Forest,1955,WF,2.352,WF
Jarrah Forest,1955,PB,255.416,PB
Jarrah Forest,1955,WF,2.695,WF
Jarrah Forest,1955,WF,3.224,WF
Jarrah Forest,1955,WF,1.403,WF
Jarrah Forest,1955,WF,40.477,WF
Jarrah Forest,1955,WF,2.169,WF
Jarrah Forest,1955,PB,22.653,PB
Jarrah Forest,1955,PB,220.691,PB
Jarrah Forest,1955,WF,3.332,WF
Jarrah Forest,1955,PB,667.185,PB
Jarrah Forest,1955,WF,3.234,WF
Jarrah Forest,1955,WF,130.544,WF
Jarrah Forest,1955,WF,3.905,WF
Jarrah Forest,1955,WF,2.961,WF
Jarrah Forest,1955,WF,1.61,WF
Jarrah Forest,1955,WF,351.446,WF
Jarrah Forest,1955,PB,64.686,PB
Jarrah Forest,1955,WF,2.338,WF
Jarrah Forest,1955,WF,1.962,WF
Jarrah Forest,1955,WF,1.978,WF
Jarrah Forest,1955,WF,1.13,WF
Jarrah Forest,1955,PB,16.359,PB
Jarrah Forest,1955,WF,1.001,WF
Jarrah Forest,1955,WF,1.001,WF
Jarrah Forest,1955,WF,1.001,WF
Jarrah Forest,1955,WF,1.001,WF
Warren,1955,PB,60.892,PB
Warren,1955,WF,12.95,WF
Warren,1955,WF,3.241,WF
Warren,1955,WF,3.773,WF
Warren,1955,WF,23.095,WF
Warren,1955,PB,108.973,PB
Warren,1955,PB,42.244,PB
Warren,1955,PB,46.899,PB
Warren,1955,PB,18.327,PB
Warren,1955,PB,87.002,PB
Warren,1955,PB,63.348,PB
Warren,1955,PB,75.043,PB
Jarrah Forest,1955,WF,151.562,WF
Jarrah Forest,1955,WF,2.277,WF
Jarrah Forest,1955,WF,155.448,WF
Jarrah Forest,1955,PB,221.172,PB
Jarrah Forest,1955,WF,8.61,WF
Jarrah Forest,1955,PB,219.122,PB
Jarrah Forest,1955,WF,2.277,WF
Jarrah Forest,1955,WF,47.045,WF
Warren,1955,WF,361.653,WF
Jarrah Forest,1955,PB,99.969,PB
Warren,1955,PB,8.076,PB
Jarrah Forest,1955,PB,48.505,PB
Jarrah Forest,1955,WF,48.02,WF
Jarrah Forest,1955,WF,2586.853,WF
Jarrah Forest,1955,WF,1956.174,WF
Jarrah Forest,1955,WF,5770.424,WF
Jarrah Forest,1955,WF,1081.211,WF
Jarrah Forest,1955,PB,17.319,PB
Jarrah Forest,1955,WF,1.001,WF
Jarrah Forest,1955,WF,1.001,WF
Warren,1955,WF,1.001,WF
Jarrah Forest,1955,WF,1.001,WF
Jarrah Forest,1955,PB,11.521,PB
Warren,1955,PB,186.447,PB
Warren,1955,PB,16.003,PB
Warren,1955,WF,38.748,WF
Warren,1955,WF,25.235,WF
Warren,1955,WF,45.42,WF
Warren,1955,PB,82.383,PB
Jarrah Forest,1955,WF,384.806,WF
Jarrah Forest,1955,WF,2.277,WF
Warren,1955,PB,72.864,PB
Jarrah Forest,1955,PB,343.65,PB
Jarrah Forest,1955,WF,10.36,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,PB,1445.59,PB
Warren,1955,PB,107.048,PB
Warren,1955,PB,48.359,PB
Jarrah Forest,1955,WF,7.977,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,5.081,WF
Jarrah Forest,1955,WF,1.001,WF
Jarrah Forest,1955,WF,88.269,WF
Jarrah Forest,1955,WF,166.571,WF
Warren,1955,WF,1.001,WF
Jarrah Forest,1955,WF,1.001,WF
Warren,1955,WF,1.001,WF
Warren,1955,PB,147.576,PB
Warren,1955,PB,1833.603,PB
Warren,1955,PB,123.29,PB
Warren,1955,WF,5.433,WF
Warren,1955,WF,124.26,WF
Warren,1955,WF,482.578,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,1759.279,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,PB,88.544,PB
Jarrah Forest,1955,WF,1.836,WF
Jarrah Forest,1955,WF,1.188,WF
Jarrah Forest,1955,WF,1.279,WF
Jarrah Forest,1955,WF,0.934,WF
Warren,1955,PB,85.685,PB
Jarrah Forest,1955,PB,23.509,PB
Jarrah Forest,1955,PB,39.094,PB
Jarrah Forest,1955,PB,102.978,PB
Jarrah Forest,1955,WF,53.132,WF
Warren,1955,WF,577.713,WF
Warren,1955,PB,260.829,PB
Warren,1955,PB,120.512,PB
Warren,1955,PB,280.718,PB
Warren,1955,PB,39.155,PB
Warren,1955,PB,136.853,PB
Warren,1955,PB,33.322,PB
Jarrah Forest,1955,PB,64.762,PB
Warren,1955,PB,21.59,PB
Warren,1955,WF,1.001,WF
Warren,1955,WF,1.001,WF
Warren,1955,PB,15.111,PB
Warren,1955,PB,310.416,PB
Warren,1955,PB,67.874,PB
Warren,1955,WF,1.001,WF
Warren,1955,WF,1,WF
Jarrah Forest,1955,PB,114.327,PB
Jarrah Forest,1955,PB,174.873,PB
Warren,1955,PB,311.084,PB
Jarrah Forest,1955,WF,4.035,WF
Warren,1955,WF,6.824,WF
Jarrah Forest,1955,WF,3406.619,WF
Warren,1955,WF,346.276,WF
Jarrah Forest,1955,PB,135.976,PB
Warren,1955,PB,335.807,PB
Warren,1955,PB,103.139,PB
Jarrah Forest,1955,WF,114.665,WF
Warren,1955,WF,160.322,WF
Warren,1955,WF,78.853,WF
Warren,1955,WF,836.5,WF
Swan Coastal Plain,1955,WF,242.975,WF
Jarrah Forest,1955,WF,1.001,WF
Jarrah Forest,1955,WF,1,WF
Swan Coastal Plain,1955,PB,424.22,PB
Swan Coastal Plain,1955,WF,1.539,WF
Swan Coastal Plain,1955,PB,934.978,PB
Jarrah Forest,1955,PB,88.924,PB
Swan Coastal Plain,1955,PB,70.652,PB
Jarrah Forest,1955,WF,2.277,WF
Jarrah Forest,1955,PB,72.157,PB
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,PB,52.168,PB
Jarrah Forest,1955,WF,4.82,WF
Jarrah Forest,1955,WF,88.624,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,PB,25.493,PB
Jarrah Forest,1955,WF,2.277,WF
Jarrah Forest,1955,WF,2.277,WF
Jarrah Forest,1955,WF,2.277,WF
Jarrah Forest,1955,WF,7.718,WF
Warren,1955,WF,134.702,WF
Warren,1955,PB,125.569,PB
Warren,1955,WF,9.009,WF
Jarrah Forest,1955,WF,7.603,WF
Jarrah Forest,1955,WF,6.485,WF
Jarrah Forest,1955,WF,46.216,WF
Jarrah Forest,1955,WF,37.727,WF
Warren,1955,WF,3.818,WF
Jarrah Forest,1955,PB,908.67,PB
Jarrah Forest,1955,WF,14.307,WF
Warren,1955,WF,0.033,WF
Jarrah Forest,1955,WF,43.143,WF
Jarrah Forest,1955,WF,8.248,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,2.277,WF
Jarrah Forest,1955,WF,239.235,WF
Jarrah Forest,1955,PB,131.676,PB
Jarrah Forest,1955,WF,2.277,WF
Jarrah Forest,1955,WF,1778.697,WF
Swan Coastal Plain,1955,WF,1.539,WF
Jarrah Forest,1955,WF,702.306,WF
Jarrah Forest,1955,WF,2.22,WF
Jarrah Forest,1955,WF,2.277,WF
Swan Coastal Plain,1955,WF,1.539,WF
Swan Coastal Plain,1955,WF,1.539,WF
Swan Coastal Plain,1955,WF,1.539,WF
Swan Coastal Plain,1955,WF,1.539,WF
Swan Coastal Plain,1955,WF,1.539,WF
Jarrah Forest,1955,PB,26.739,PB
Swan Coastal Plain,1955,WF,1.539,WF
Warren,1955,WF,1.001,WF
Warren,1955,WF,1.001,WF
Jarrah Forest,1955,PB,35.157,PB
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,PB,40.962,PB
Jarrah Forest,1955,PB,174.396,PB
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,PB,41,PB
Swan Coastal Plain,1955,WF,38.327,WF
Swan Coastal Plain,1955,WF,41.239,WF
Jarrah Forest,1955,PB,67.459,PB
Swan Coastal Plain,1955,PB,13.963,PB
Jarrah Forest,1955,PB,17.959,PB
Jarrah Forest,1955,WF,1.274,WF
Jarrah Forest,1955,WF,1.564,WF
Swan Coastal Plain,1955,WF,50.045,WF
Swan Coastal Plain,1955,WF,90.327,WF
Jarrah Forest,1955,PB,113.365,PB
Swan Coastal Plain,1955,PB,36.04,PB
Jarrah Forest,1955,PB,15.731,PB
Jarrah Forest,1955,WF,1.001,WF
Jarrah Forest,1955,PB,22.985,PB
Jarrah Forest,1955,WF,1.001,WF
Jarrah Forest,1955,WF,1.001,WF
Jarrah Forest,1955,WF,1.001,WF
Jarrah Forest,1955,WF,978.716,WF
Jarrah Forest,1955,PB,131.623,PB
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,1.539,WF
Swan Coastal Plain,1955,WF,0.895,WF
Swan Coastal Plain,1955,WF,10.991,WF
Swan Coastal Plain,1955,WF,2.231,WF
Swan Coastal Plain,1955,WF,2.478,WF
Jarrah Forest,1955,PB,118.005,PB
Jarrah Forest,1955,PB,424.591,PB
Jarrah Forest,1955,PB,157.131,PB
Jarrah Forest,1955,PB,332.603,PB
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,22.978,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,35.374,WF
Jarrah Forest,1955,PB,387.849,PB
Jarrah Forest,1955,999,43.249,WF
Jarrah Forest,1955,PB,25.358,PB
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,362.494,WF
Jarrah Forest,1955,WF,12.027,WF
Jarrah Forest,1955,PB,19.282,PB
Warren,1955,PB,86.473,PB
Jarrah Forest,1955,WF,108.269,WF
Jarrah Forest,1955,WF,68.062,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,9.143,WF
Warren,1955,PB,36.085,PB
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,WF,1.539,WF
Jarrah Forest,1955,PB,121.924,PB
Jarrah Forest,1955,WF,36.455,WF
Jarrah Forest,1955,WF,1.36,WF
Warren,1955,PB,9.599,PB
Jarrah Forest,1955,PB,509.748,PB
